,score
7734,548.6791
7735,553.80646
7736,556.1011
7737,552.4375
7738,548.8714
7739,550.8994
7740,544.0829
7741,557.2044
7742,556.44006
7743,555.4811
7744,552.4527
7745,557.4487
7746,543.19763
7747,556.2084
7748,549.37305
7749,558.0251
7750,553.09125
7751,548.8254
7752,548.61804
7753,551.0362
7754,553.96655
7755,550.41656
7756,549.4108
7757,552.0256
7758,541.9022
7759,557.7498
7760,547.4011
7761,549.6984
7762,544.1
7763,552.4375
7764,548.7013
7765,550.923
7766,553.2069
7767,539.9934
7768,556.7507
7769,528.4835
7770,550.54895
7771,553.09125
7772,555.7412
7773,543.72394
7774,544.3827
7775,545.5303
7776,556.3621
7777,554.05054
7778,549.5612
7779,550.01074
7780,550.5554
7781,549.7881
7782,556.96136
7783,556.6911
7784,537.64984
7785,557.2339
7786,547.40967
7787,552.34814
7788,544.31616
7789,548.00073
7790,546.1986
7791,546.99927
7792,556.511
7793,558.13525
7794,530.58417
7795,553.09125
7796,552.8416
7797,539.69495
7798,542.83795
7799,557.10974
7800,547.9808
7801,553.09125
7802,546.7327
7803,551.4431
7804,532.20325
7805,538.9122
7806,531.1454
7807,552.4876
7808,547.73376
7809,553.09125
7810,551.7247
7811,548.90204
7812,549.83154
7813,549.15643
7814,553.09125
7815,555.61865
7816,551.74524
7817,557.8599
7818,544.6792
7819,552.13776
7820,558.13525
7821,553.09125
7822,552.1384
7823,546.24304
7824,545.3141
7825,530.49866
7826,546.74786
7827,557.8409
7828,526.8083
7829,547.40967
7830,557.2575
7831,543.44855
7832,553.09125
7833,547.31714
7834,555.7412
7835,557.86743
7836,553.09125
7837,548.9865
7838,555.34106
7839,545.2329
7840,552.8469
7841,556.26215
7842,535.5091
7843,553.95325
7844,552.8281
7845,551.5369
7846,548.07306
7847,556.2084
7848,556.6799
7849,549.2046
7850,558.13525
7851,553.7111
7852,541.1121
7853,549.3627
7854,556.44006
7855,536.543
7856,544.93054
7857,541.3536
7858,548.0988
7859,548.07306
7860,537.20605
7861,551.41504
7862,548.1779
7863,552.8406
7864,553.75134
7865,543.4215
7866,555.37134
7867,543.8029
7868,549.7502
7869,546.6252
7870,541.69275
7871,556.20013
7872,540.9185
7873,554.2144
7874,548.6509
7875,554.3985
7876,530.48755
7877,556.5971
7878,558.0251
7879,551.1916
7880,557.8409
7881,552.83203
7882,549.1178
7883,548.73865
7884,526.07806
7885,558.13525
7886,552.34814
7887,551.27423
7888,540.90967
7889,543.89545
7890,551.4345
7891,514.24713
7892,558.13525
7893,546.5108
7894,556.3621
7895,555.59827
7896,551.61206
7897,552.4375
7898,552.34814
7899,544.24664
7900,554.79584
7901,555.0505
7902,546.14386
7903,544.55615
7904,556.44336
7905,549.7162
7906,555.0414
7907,536.78015
7908,556.7796
7909,549.95557
7910,549.642
7911,547.31836
7912,555.776
7913,513.9504
7914,551.1508
7915,558.13525
7916,555.7412
7917,553.14746
7918,541.0368
7919,552.57635
7920,552.34814
7921,555.179
7922,555.7061
7923,547.9578
7924,553.56995
7925,550.175
7926,556.7507
7927,557.9819
7928,554.6385
7929,555.2991
7930,556.31647
7931,542.8979
7932,554.95557
7933,553.14746
7934,552.4375
7935,549.1403
7936,538.45667
7937,544.54016
7938,543.7279
7939,526.03906
7940,551.23157
7941,556.3621
7942,548.5598
7943,549.1276
7944,552.90375
7945,552.5288
7946,550.1332
7947,552.34814
7948,557.8599
7949,557.7498
7950,548.70996
7951,548.9865
7952,523.34143
7953,538.6776
7954,544.29785
7955,556.0249
7956,551.11
7957,544.61816
7958,552.4375
7959,552.1819
7960,548.8977
7961,546.3286
7962,548.7935
7963,553.09125
7964,539.69495
7965,550.69904
7966,551.60284
7967,546.57416
7968,556.8228
7969,546.7851
7970,555.53046
7971,540.54596
7972,557.724
7973,549.71045
7974,555.32965
7975,551.95526
7976,555.8773
7977,554.06036
7978,532.5222
7979,557.2494
7980,557.8599
7981,545.1807
7982,553.9717
7983,549.5037
7984,557.2494
7985,555.4151
7986,554.4411
7987,553.09125
7988,557.15186
7989,551.3234
7990,552.58606
7991,549.7175
7992,555.9928
7993,548.4111
7994,557.07416
7995,558.13525
7996,545.6316
7997,549.4108
7998,555.7412
7999,553.09125
8000,557.15186
8001,557.4804
8002,550.0405
8003,537.3917
8004,556.13806
8005,557.724
8006,549.4954
8007,552.90375
8008,553.1792
8009,547.0724
8010,555.8931
8011,545.4372
8012,549.1022
8013,553.09125
8014,539.2064
8015,556.9816
8016,551.70575
8017,549.4322
8018,557.8599
8019,549.0511
8020,552.2741
8021,557.021
8022,552.601
8023,551.5369
8024,549.3686
8025,547.68616
8026,554.8924
8027,555.2316
8028,540.3001
8029,555.41516
8030,535.0099
8031,547.23425
8032,551.6782
8033,555.7412
8034,543.205
8035,550.6849
8036,552.6963
8037,550.4814
8038,556.3621
8039,550.1071
8040,544.8388
8041,557.8599
8042,557.10974
8043,556.44006
8044,550.4189
8045,513.35175
8046,551.59186
8047,553.1367
8048,548.9793
8049,543.29175
8050,548.99426
8051,553.594
8052,545.5688
8053,548.8714
8054,557.6139
8055,530.42615
8056,544.3028
8057,545.5416
8058,550.2768
8059,557.8599
8060,551.99554
8061,547.8802
8062,518.6916
8063,557.3531
8064,543.21173
8065,547.283
8066,550.6637
8067,544.66284
8068,557.32526
8069,553.0913
8070,552.7586
8071,538.19366
8072,555.87744
8073,547.9578
8074,549.4108
8075,550.15625
8076,546.8139
8077,555.8866
8078,552.34814
8079,552.71466
8080,546.85596
8081,551.58057
8082,539.7739
8083,549.5382
8084,550.6807
8085,552.27246
8086,550.38153
8087,547.9603
8088,557.2318
8089,547.40967
8090,548.8064
8091,556.3621
8092,553.09125
8093,545.39606
8094,548.325
8095,549.5155
8096,548.5399
8097,542.84247
8098,550.4814
8099,552.60016
8100,547.926
8101,542.51636
8102,553.5874
8103,548.434
8104,551.63544
8105,553.5889
8106,539.6633
8107,549.53766
8108,553.09125
8109,552.4375
8110,550.6849
8111,553.09357
8112,545.6167
8113,546.963
8114,558.13525
8115,546.51514
8116,527.32874
8117,548.9761
8118,539.14514
8119,557.28357
8120,554.0913
8121,557.724
8122,557.724
8123,552.4375
8124,550.4814
8125,557.44666
8126,557.43964
8127,541.52576
8128,552.7586
8129,543.0223
8130,557.7498
8131,546.6726
8132,514.7511
8133,556.7796
8134,552.4663
8135,549.811
8136,553.07684
8137,549.7881
8138,541.29156
8139,539.7494
8140,553.09125
8141,553.09125
8142,536.6266
8143,551.68207
8144,553.09125
8145,549.04926
8146,545.8911
8147,546.2046
8148,550.493
8149,552.4375
8150,544.8388
8151,558.13525
8152,558.13525
8153,552.9491
8154,546.88586
8155,550.14
8156,556.56946
8157,553.60315
8158,558.13525
8159,557.1645
8160,548.45337
8161,552.53723
8162,555.7412
8163,553.09125
8164,555.53876
8165,555.78986
8166,556.6799
8167,550.9123
8168,557.7812
8169,557.6139
8170,555.43176
8171,545.96344
8172,547.15173
8173,555.94434
8174,546.63293
8175,548.9309
8176,549.85266
8177,534.17303
8178,548.18225
8179,547.5383
8180,557.10974
8181,540.7239
8182,550.9983
8183,553.6718
8184,541.98846
8185,547.2033
8186,545.39636
8187,548.3011
8188,548.4111
8189,554.20496
8190,547.33606
8191,552.5582
8192,543.53186
8193,553.09125
8194,549.7881
8195,549.0704
8196,551.74335
8197,536.2022
8198,547.5912
8199,552.34814
8200,552.34814
8201,552.674
8202,549.6784
8203,557.31323
8204,546.3377
8205,552.34814
8206,557.15186
8207,549.7881
8208,552.32416
8209,549.0511
8210,550.7798
8211,545.8157
8212,558.1162
8213,513.2751
8214,544.2586
8215,542.67004
8216,551.34467
8217,558.13525
8218,558.13525
8219,550.6009
8220,545.83514
8221,549.04047
8222,548.9865
8223,549.66907
8224,536.6957
8225,557.8599
8226,557.724
8227,549.4954
8228,558.13525
8229,556.03674
8230,530.29675
8231,557.28357
8232,542.56573
8233,550.01184
8234,551.5166
8235,536.57587
8236,557.3531
8237,550.1135
8238,548.5652
8239,553.50574
8240,555.4315
8241,550.39197
8242,554.2349
8243,546.6872
8244,550.8225
8245,550.17334
8246,540.8277
8247,549.8266
8248,545.6372
8249,541.23346
8250,556.13806
8251,529.2762
8252,552.4375
8253,553.09125
8254,557.86743
8255,544.262
8256,557.8599
8257,557.5247
8258,558.1162
8259,543.28754
8260,552.4375
8261,548.75824
8262,554.6868
8263,550.1729
8264,548.1236
8265,552.36206
8266,552.9751
8267,551.6368
8268,548.9793
8269,551.1132
8270,550.8581
8271,550.4814
8272,555.7061
8273,552.4375
8274,535.32776
8275,548.97015
8276,537.2501
8277,557.37946
8278,536.1188
8279,542.5172
8280,529.4573
8281,547.4011
8282,550.7075
8283,557.8599
8284,549.7881
8285,547.36664
8286,553.09125
8287,553.1271
8288,548.9865
8289,548.0379
8290,550.25745
8291,552.4375
8292,557.10974
8293,557.7812
8294,542.74036
8295,547.24316
8296,548.3682
8297,553.5466
8298,558.0251
8299,542.7633
8300,552.9238
8301,540.9543
8302,545.0511
8303,556.6799
8304,548.0224
8305,553.50055
8306,552.38306
8307,546.2971
8308,544.1659
8309,552.09174
8310,556.4312
8311,553.09125
8312,551.41797
8313,556.511
8314,551.56714
8315,553.09125
8316,553.09125
8317,557.4632
8318,552.7151
8319,550.70685
8320,551.13513
8321,556.71106
8322,546.9982
8323,546.79095
8324,548.0988
8325,548.9865
8326,548.7161
8327,555.1268
8328,556.5051
8329,558.13525
8330,557.50586
8331,549.81726
8332,549.5447
8333,544.8671
8334,550.2126
8335,548.23303
8336,548.4705
8337,541.56494
8338,539.8907
8339,555.7482
8340,538.4128
8341,546.817
8342,553.8949
8343,554.38696
8344,555.7482
8345,555.9398
8346,543.64575
8347,543.3946
8348,558.13525
8349,545.65314
8350,549.1209
8351,549.4427
8352,556.69775
8353,552.34814
8354,557.43964
8355,546.00775
8356,552.0469
8357,553.09125
8358,550.14905
8359,558.13525
8360,549.8949
8361,545.96344
8362,554.3055
8363,530.6156
8364,546.4533
8365,548.45624
8366,529.0522
8367,549.0306
8368,548.4434
8369,549.2709
8370,554.87787
8371,558.13525
8372,547.2356
8373,546.76056
8374,549.83923
8375,557.8599
8376,550.3544
8377,556.18964
8378,545.9134
8379,549.2191
8380,557.43964
8381,547.34546
8382,552.9202
8383,555.9425
8384,547.4517
8385,544.524
8386,551.68207
8387,556.01025
8388,553.3486
8389,555.0203
8390,551.297
8391,553.09125
8392,552.57635
8393,541.73315
8394,548.9721
8395,544.1896
8396,553.07825
8397,537.9938
8398,551.09625
8399,552.2145
8400,535.6866
8401,557.26495
8402,548.8977
8403,551.2979
8404,556.3621
8405,552.04785
8406,550.248
8407,539.73395
8408,530.9841
8409,525.1106
8410,550.748
8411,549.4108
8412,547.9603
8413,539.69495
8414,553.09125
8415,555.1243
8416,558.13525
8417,554.96014
8418,554.47614
8419,542.68945
8420,547.6574
8421,555.0852
8422,545.4118
8423,526.9044
8424,551.0833
8425,546.5999
8426,555.5313
8427,548.3887
8428,499.87292
8429,547.83606
8430,550.43475
8431,548.4434
8432,544.0275
8433,545.7541
8434,548.50275
8435,548.4547
8436,556.0281
8437,547.43445
8438,546.5475
8439,550.34235
8440,550.61725
8441,543.8375
8442,546.3775
8443,532.46497
8444,546.0103
8445,542.32477
8446,557.43964
8447,558.13525
8448,539.69495
8449,555.53876
8450,552.3018
8451,552.5543
8452,553.09125
8453,551.8445
8454,542.34906
8455,543.8983
8456,551.77966
8457,541.5411
8458,556.5971
8459,548.9865
8460,548.3769
8461,551.11
8462,556.3621
8463,553.1271
8464,545.1635
8465,550.86536
8466,542.741
8467,551.663
8468,550.14764
8469,551.6348
8470,544.7623
8471,557.8599
8472,548.4515
8473,546.05035
8474,552.3953
8475,549.71045
8476,544.6625
8477,540.97705
8478,558.13525
8479,549.9194
8480,547.61835
8481,542.68945
8482,544.0829
8483,556.6799
8484,553.3952
8485,554.70087
8486,503.57303
8487,558.0251
8488,556.6884
8489,545.4306
8490,552.7881
8491,553.09125
8492,551.371
8493,557.4613
8494,540.0237
8495,551.13513
8496,553.73267
8497,552.8366
8498,551.61206
8499,551.1132
8500,555.72986
8501,554.41187
8502,556.29156
8503,549.4789
8504,556.3586
8505,556.20013
8506,557.0083
8507,556.1148
8508,545.4268
8509,549.96075
8510,550.9605
8511,545.9645
8512,556.01025
8513,555.77374
8514,548.05176
8515,548.8616
8516,549.4328
8517,550.1879
8518,544.3506
8519,541.29706
8520,536.141
8521,553.75134
8522,543.0281
8523,547.37787
8524,557.8599
8525,557.7812
8526,543.69244
8527,551.41504
8528,554.8385
8529,552.0182
8530,553.4273
8531,551.297
8532,540.97705
8533,558.13525
8534,552.34814
8535,524.28503
8536,557.8599
8537,546.8449
8538,544.01746
8539,554.1762
8540,556.3621
8541,549.2218
8542,549.85724
8543,550.4761
8544,552.53723
8545,515.35333
8546,553.09125
8547,557.7498
8548,556.3684
8549,552.5582
8550,556.4
8551,555.7482
8552,552.7359
8553,542.29315
8554,549.0511
8555,522.245
8556,546.6271
8557,547.9072
8558,553.09125
8559,551.8212
8560,555.4667
8561,552.3596
8562,557.10974
8563,552.4375
8564,550.2463
8565,548.87463
8566,553.44293
8567,557.10974
8568,553.09125
8569,550.6849
8570,554.0514
8571,551.297
8572,550.7069
8573,542.94775
8574,549.84564
8575,544.80615
8576,550.7599
8577,551.41504
8578,548.87463
8579,556.3621
8580,543.92535
8581,548.9598
8582,544.456
8583,546.5999
8584,549.4108
8585,555.59906
8586,557.43964
8587,552.04785
8588,553.09125
8589,544.1943
8590,557.10974
8591,543.98334
8592,550.4695
8593,554.8612
8594,558.13525
8595,555.4872
8596,545.2855
8597,542.7701
8598,540.4657
8599,549.97955
8600,552.5844
8601,552.7164
8602,557.43964
8603,548.28827
8604,541.04926
8605,550.9706
8606,550.15625
8607,544.07385
8608,552.34814
8609,549.69556
8610,552.3596
8611,553.4924
8612,552.1913
8613,552.34814
8614,556.71106
8615,543.17255
8616,553.7851
8617,539.47046
8618,548.57764
8619,539.69495
8620,542.3762
8621,557.7498
8622,551.7597
8623,540.11786
8624,551.33875
8625,549.84784
8626,551.33875
8627,550.07764
8628,558.1162
8629,556.31647
8630,548.2897
8631,549.73773
8632,556.3621
8633,549.3413
8634,557.73346
8635,551.0833
8636,538.98303
8637,548.8254
8638,551.6234
8639,549.0759
8640,550.1145
8641,557.0417
8642,553.74225
8643,543.4584
8644,548.1236
8645,556.3621
8646,555.9425
8647,552.2145
8648,545.75854
8649,549.7736
8650,543.66943
8651,556.1148
8652,543.3386
8653,557.8599
8654,552.4375
8655,549.5447
8656,550.0666
8657,555.7412
8658,554.4507
8659,551.13513
8660,552.52155
8661,547.21625
8662,557.724
8663,551.4431
8664,538.12274
8665,544.9794
8666,549.0075
8667,547.3811
8668,549.93256
8669,551.13513
8670,557.5064
8671,557.28357
8672,550.86536
8673,549.4954
8674,556.6121
8675,546.7836
8676,557.3531
8677,547.11115
8678,555.2687
8679,545.3481
8680,503.23215
8681,548.6165
8682,545.1807
8683,549.0511
8684,546.4551
8685,553.1118
8686,556.7664
8687,552.278
8688,553.76624
8689,514.2369
8690,549.4789
8691,550.0665
8692,551.32904
8693,546.88586
8694,557.4146
8695,550.2336
8696,555.7517
8697,551.07605
8698,527.0838
8699,550.07764
8700,555.6263
8701,556.16815
8702,557.5064
8703,545.70917
8704,555.01025
8705,540.88684
8706,527.65826
8707,548.2592
8708,553.50055
8709,550.60974
8710,557.43964
8711,554.33075
8712,555.34106
8713,552.96045
8714,556.3621
8715,557.724
8716,544.8171
8717,549.94806
8718,553.09125
8719,554.68384
8720,558.13525
8721,552.90375
8722,550.5799
8723,549.887
8724,546.14386
8725,556.3621
8726,554.82306
8727,558.0251
8728,544.55444
8729,546.88586
8730,551.297
8731,543.8375
8732,548.365
8733,534.33655
8734,550.15625
8735,557.5497
8736,545.74554
8737,550.26544
8738,555.22833
8739,549.2669
8740,553.8984
8741,534.4637
8742,550.2514
8743,544.0048
8744,549.0704
8745,549.4977
8746,541.83844
8747,553.09125
8748,554.84735
8749,558.13525
8750,538.9149
8751,544.9824
8752,543.9915
8753,553.09125
8754,552.3596
8755,557.021
8756,557.10974
8757,554.0861
8758,541.8465
8759,553.09125
8760,549.4954
8761,544.7517
8762,533.10046
8763,556.1011
8764,551.50085
8765,553.09125
8766,553.07446
8767,550.4641
8768,552.232
8769,556.2084
8770,555.77374
8771,546.99927
8772,555.25854
8773,546.88586
8774,552.74615
8775,556.0338
8776,550.591
8777,552.83795
8778,544.2018
8779,543.9915
8780,550.7567
8781,549.7702
8782,550.15625
8783,527.3174
8784,550.87427
8785,546.6233
8786,558.13525
8787,532.20435
8788,544.87195
8789,553.09125
8790,557.43964
8791,550.93494
8792,539.64154
8793,545.2596
8794,549.5285
8795,554.0913
8796,558.0251
8797,554.0861
8798,554.86536
8799,554.47614
8800,552.34814
8801,555.1528
8802,549.8683
8803,553.5544
8804,546.33344
8805,548.4434
8806,546.9353
8807,542.0638
8808,554.5889
8809,537.5164
8810,558.13525
8811,557.26495
8812,553.8984
8813,557.28357
8814,546.2479
8815,522.8469
8816,552.7359
8817,525.99274
8818,517.70496
8819,552.8065
8820,547.40967
8821,539.5123
8822,554.47614
8823,549.1543
8824,546.352
8825,553.09125
8826,557.43964
8827,548.7277
8828,543.5069
8829,551.50977
8830,552.177
8831,544.34534
8832,541.3247
8833,558.13525
8834,541.2995
8835,556.13806
8836,549.00433
8837,552.7164
8838,558.13525
8839,535.5261
8840,544.665
8841,542.44086
8842,541.0997
8843,547.4067
8844,544.90094
8845,553.98926
8846,551.6234
8847,554.0913
8848,552.2749
8849,552.72577
8850,553.09125
8851,551.76965
8852,549.7462
8853,554.627
8854,544.899
8855,552.4375
8856,540.1039
8857,553.09125
8858,534.6176
8859,552.13873
8860,553.8381
8861,544.8036
8862,558.0251
8863,528.9412
8864,555.6029
8865,549.94806
8866,540.90967
8867,549.0511
8868,558.13525
8869,551.8511
8870,542.7466
8871,555.7412
8872,542.3761
8873,557.28357
8874,545.1807
8875,549.80634
8876,557.7812
8877,545.4451
8878,551.0833
8879,544.0491
8880,550.14905
8881,556.69855
8882,547.9603
8883,553.8807
8884,549.7881
8885,537.44214
8886,553.481
8887,548.7986
8888,550.17334
8889,538.33936
8890,551.46924
8891,553.21423
8892,554.5312
8893,546.4511
8894,552.32416
8895,546.7262
8896,557.8409
8897,544.8881
8898,550.2424
8899,551.8835
8900,552.7586
8901,553.4181
8902,555.8674
8903,528.39954
8904,538.9157
8905,558.13525
8906,545.96344
8907,548.3623
8908,557.4146
8909,551.9599
8910,553.8536
8911,525.1225
8912,547.81433
8913,556.6121
8914,549.75256
8915,548.75696
8916,551.51965
8917,539.49695
8918,556.10974
8919,553.09125
8920,557.3086
8921,554.3376
8922,551.41504
8923,550.1922
8924,549.0193
8925,554.36523
8926,545.84406
8927,552.594
8928,555.9425
8929,550.04694
8930,557.37946
8931,549.29083
8932,549.39453
8933,547.9578
8934,553.4603
8935,539.87366
8936,550.0487
8937,546.6872
8938,542.48456
8939,542.9113
8940,548.50275
8941,547.62244
8942,545.16376
8943,546.0234
8944,549.0511
8945,556.6799
8946,558.13525
8947,555.1613
8948,558.13525
8949,551.2762
8950,553.09125
8951,554.67786
8952,549.7175
8953,554.46375
8954,548.8616
8955,534.1563
8956,543.8814
8957,545.6971
8958,548.7161
8959,553.09125
8960,558.0251
8961,551.9861
8962,546.57806
8963,547.27814
8964,545.97064
8965,556.44006
8966,553.09125
8967,558.1162
8968,548.86633
8969,544.11975
8970,553.09125
8971,550.56226
8972,552.87646
8973,556.78625
8974,553.3505
8975,553.09125
8976,554.51965
8977,553.50055
8978,548.4782
8979,556.30347
8980,551.654
8981,550.507
8982,524.1258
8983,549.6381
8984,556.58374
8985,545.16376
8986,549.4817
8987,541.25726
8988,549.3686
8989,557.9546
8990,553.8101
8991,538.4883
8992,552.4375
8993,547.29224
8994,548.76117
8995,556.5338
8996,550.92944
8997,550.6311
8998,556.0414
8999,551.0833
9000,558.1162
9001,542.6096
9002,547.03754
9003,552.34814
9004,546.3377
9005,540.90967
9006,547.3715
9007,551.2787
9008,551.297
9009,557.0952
9010,549.0511
9011,552.2045
9012,549.7881
9013,552.34814
9014,542.51996
9015,538.6086
9016,548.2297
9017,555.48206
9018,541.763
9019,556.8228
9020,553.4652
9021,557.7812
9022,552.34814
9023,546.1045
9024,524.7177
9025,555.7412
9026,553.09125
9027,552.7586
9028,517.4678
9029,557.8599
9030,548.91046
9031,547.4409
9032,557.28357
9033,554.117
9034,546.14703
9035,558.13525
9036,543.2454
9037,550.14764
9038,548.3623
9039,551.08435
9040,551.88055
9041,551.1132
9042,534.03595
9043,547.3257
9044,557.8599
9045,556.13806
9046,557.10974
9047,553.96655
9048,558.13525
9049,553.09125
9050,553.09125
9051,552.3596
9052,558.0251
9053,555.7412
9054,535.263
9055,547.1391
9056,548.3613
9057,556.5971
9058,556.0414
9059,549.75977
9060,548.8977
9061,538.35724
9062,545.7303
9063,553.09125
9064,553.09125
9065,551.68207
9066,556.4211
9067,557.52435
9068,556.2084
9069,548.0988
9070,539.69495
9071,549.99286
9072,558.13525
9073,552.1913
9074,550.4102
9075,551.68207
9076,550.8581
9077,558.13525
9078,552.31274
9079,549.59985
9080,536.96674
9081,538.11224
9082,552.4375
9083,553.4717
9084,551.9656
9085,553.09125
9086,550.39197
9087,555.2068
9088,534.3558
9089,545.6167
9090,554.6186
9091,544.743
9092,548.7808
9093,557.10974
9094,554.4507
9095,555.0109
9096,552.90375
9097,558.13525
9098,550.9681
9099,552.50903
9100,555.4559
9101,552.18164
9102,552.4375
9103,546.0068
9104,551.63904
9105,549.7881
9106,555.14453
9107,546.3377
9108,535.04987
9109,557.5064
9110,549.29926
9111,548.7161
9112,517.4313
9113,538.5558
9114,552.79724
9115,556.8765
9116,544.32874
9117,555.6799
9118,551.11
9119,534.4074
9120,546.54663
9121,546.6822
9122,543.5705
9123,530.99524
9124,557.31323
9125,552.4375
9126,547.70764
9127,537.8886
9128,556.3124
9129,538.2582
9130,525.5439
9131,543.0281
9132,550.9706
9133,554.5181
9134,549.15643
9135,548.1236
9136,555.02893
9137,549.0233
9138,549.7881
9139,551.2979
9140,548.67444
9141,535.1913
9142,552.4215
9143,555.81885
9144,549.06396
9145,550.27234
9146,549.83154
9147,558.0251
9148,558.13525
9149,531.843
9150,558.13525
9151,552.90375
9152,552.32416
9153,543.70355
9154,553.5333
9155,542.86273
9156,557.8599
9157,556.7507
9158,540.97705
9159,548.7419
9160,530.46924
9161,555.9398
9162,557.7812
9163,556.69855
9164,549.0704
9165,557.15186
9166,558.13525
9167,548.92615
9168,543.78143
9169,547.71625
9170,553.09125
9171,550.2052
9172,556.1212
9173,553.4829
9174,548.3749
9175,552.53723
9176,551.3275
9177,550.4814
9178,553.56995
9179,547.9603
9180,552.7164
9181,555.0971
9182,544.33673
9183,554.5984
9184,536.50476
9185,556.5338
9186,556.8228
9187,555.4754
9188,550.3888
9189,538.1113
9190,544.41693
9191,555.6377
9192,549.08905
9193,552.34814
9194,546.30206
9195,547.40967
9196,518.8864
9197,550.93176
9198,555.9425
9199,541.85944
9200,520.9617
9201,553.09125
9202,540.4671
9203,558.2572
9204,551.85815
9205,549.94867
9206,549.53766
9207,550.6849
9208,548.9597
9209,545.4204
9210,553.09125
9211,557.8599
9212,557.8599
9213,532.6547
9214,547.9603
9215,557.50586
9216,547.0928
9217,555.71326
9218,558.13525
9219,552.4375
9220,553.14746
9221,551.68207
9222,557.43964
9223,555.53046
9224,550.18756
9225,553.50574
9226,544.8388
9227,549.94806
9228,537.50665
9229,553.09125
9230,550.6944
9231,546.0039
9232,542.21954
9233,546.5999
9234,537.02563
9235,547.9603
9236,556.6799
9237,556.6911
9238,555.32965
9239,530.4001
9240,553.09125
9241,556.3621
9242,551.344
9243,556.5475
9244,545.84406
9245,552.90375
9246,555.8184
9247,553.7802
9248,548.5117
9249,547.6543
9250,552.53723
9251,556.1011
9252,557.7022
9253,544.8597
9254,552.5543
9255,548.8577
9256,555.37134
9257,548.7808
9258,550.11804
9259,554.47614
9260,550.11975
9261,557.44666
9262,544.5803
9263,558.13525
9264,550.4814
9265,536.7178
9266,557.0083
9267,554.3646
9268,556.0641
9269,552.9322
9270,557.0083
9271,552.34814
9272,552.90375
9273,548.65924
9274,549.4472
9275,550.39197
9276,549.887
9277,555.2916
9278,552.34814
9279,551.87805
9280,548.7808
9281,540.57025
9282,549.5324
9283,530.4756
9284,550.7798
9285,557.26807
9286,557.2575
9287,555.77374
9288,553.09125
9289,552.57635
9290,546.9904
9291,556.6799
9292,556.85394
9293,553.27545
9294,546.6872
9295,550.22076
9296,554.311
9297,558.1162
9298,551.6234
9299,537.61774
9300,552.00934
9301,540.4336
9302,543.20917
9303,548.1693
9304,553.57153
9305,555.5172
9306,552.1932
9307,556.3621
9308,549.33295
9309,548.8793
9310,556.2679
9311,545.3288
9312,557.5921
9313,553.09125
9314,546.70807
9315,550.6737
9316,551.2251
9317,552.34814
9318,551.5114
9319,556.3621
9320,533.1093
9321,531.6846
9322,545.66364
9323,548.15137
9324,537.2501
9325,555.32086
9326,546.7262
9327,552.04785
9328,549.39294
9329,555.19836
9330,548.5264
9331,516.7767
9332,553.09125
9333,552.7586
9334,549.333
9335,545.29315
9336,556.24713
9337,547.6091
9338,547.9908
9339,553.0913
9340,552.4375
9341,557.8599
9342,547.76044
9343,546.8139
9344,552.5521
9345,549.7175
9346,542.89636
9347,551.9575
9348,556.3621
9349,552.28723
9350,555.01025
9351,553.1271
9352,555.27637
9353,548.8714
9354,557.67615
9355,556.6121
9356,547.9633
9357,555.8866
9358,545.68823
9359,530.15814
9360,523.0718
9361,541.46826
9362,552.6355
9363,550.6607
9364,557.28357
9365,558.13525
9366,553.09125
9367,553.2217
9368,552.4375
9369,550.33215
9370,552.4375
9371,552.33185
9372,552.7586
9373,543.12634
9374,552.9829
9375,547.31714
9376,552.7586
9377,548.22253
9378,547.0417
9379,512.12646
9380,552.34814
9381,553.09125
9382,543.17706
9383,546.0466
9384,541.728
9385,546.0192
9386,554.4723
9387,547.44995
9388,551.9928
9389,551.32904
9390,540.30365
9391,550.86536
9392,555.5608
9393,558.13525
9394,539.69495
9395,548.42004
9396,549.1006
9397,551.44086
9398,552.04785
9399,557.28357
9400,547.28015
9401,550.86536
9402,553.7784
9403,556.44006
9404,555.6302
9405,557.342
9406,551.297
9407,558.0251
9408,548.7161
9409,546.357
9410,549.73773
9411,545.0927
9412,547.46765
9413,552.71466
9414,548.91046
9415,545.7434
9416,553.721
9417,551.6234
9418,556.8765
9419,544.99054
9420,525.4321
9421,542.97144
9422,537.58844
9423,547.9008
9424,556.8765
9425,551.1132
9426,536.1379
9427,551.8835
9428,549.4108
9429,543.0281
9430,555.4451
9431,540.09106
9432,551.51965
9433,555.77374
9434,545.7687
9435,558.13525
9436,557.0417
9437,551.13513
9438,549.94806
9439,542.68945
9440,553.10126
9441,556.71106
9442,550.9605
9443,557.10974
9444,552.34814
9445,554.4
9446,544.95807
9447,556.3124
9448,548.51135
9449,536.67065
9450,554.8511
9451,552.96045
9452,546.67163
9453,555.9247
9454,553.09125
9455,557.43964
9456,558.13525
9457,552.0833
9458,554.51965
9459,555.27893
9460,556.44006
9461,557.5064
9462,554.27
9463,557.7498
9464,549.3581
9465,534.26263
9466,555.6302
9467,553.09125
9468,553.09125
9469,546.6081
9470,553.50433
9471,550.86536
9472,556.44434
9473,551.11
9474,546.1138
9475,556.6799
9476,556.3621
9477,557.5064
9478,544.27997
9479,535.594
9480,547.5178
9481,545.6442
9482,558.13525
9483,551.16437
9484,557.7498
9485,532.4922
9486,554.252
9487,556.6175
9488,539.58344
9489,550.00525
9490,546.0004
9491,555.77374
9492,556.3621
9493,552.34814
